,0,1,2,3,4,5,6,7,8,9,10,11,12,13,Month,Year
13,35.6,40,31.2,996.7,53,0,2.6,13.7,27.8,37, , , , ,7,2019
14,34.3,39.6,28.4,995.8,58,0,2.7,11.3,20.6,33.5, , , , ,7,2019
15,29.1,37.7,24,997.1,79,28.96,2.4,7.6,27.8,46.5,o, ,o, ,7,2019
16,29.2,34.7,24,1000.2,80,3.05,2.6,8.5,14.8,64.8,o, , , ,7,2019
17,27,33.4,24,1000.6,85,22.1,2.4,5.9,9.4,-,o, ,o, ,7,2019
18,27,31.7,23.5,1000.6,87,11.94,2.4,4.6,9.4,-,o, ,o, ,7,2019
19,31.9,36,25,1000.9,69,4.06,2.7,5.4,9.4,-, , , , ,7,2019
20,30.7,37,26,1001,77,0,2.4,5.2,27.8,-,o, ,o, ,7,2019
21,30.6,36.7,25.6,1000.6,78,8.89,2.7,6.3,14.8,-,o, ,o, ,7,2019
22,31.3,36.5,24.6,999.5,79,50.04,2.4,5,18.3,33.5,o, ,o, ,7,2019
23,34.2,37,28.2,-,67,4.06,2.6,4.8,18.3,-, , , , ,7,2019
24,33.3,38,27.4,997.6,69,0,2.3,7.8,22.2,-,o, ,o, ,7,2019
25,28.7,37.8,25,998.2,81,21.08,2.4,7.2,16.5,-, , , , ,7,2019
26,28.6,32,26.2,996.7,86,0.51,2.1,7.6,14.8,-,o, , , ,7,2019
27,28.7,32.5,25.4,997.6,88,10.92,1.9,8.9,16.5,-,o, , , ,7,2019
28,30.1,34,25.8,999.5,81,3.05,2.3,11.7,18.3,-,o, , , ,7,2019
29,31.9,36,28.2,1000.4,74,6.1,2.9,9.3,14.8,-, , , , ,7,2019
30,31.5,36.1,27.4,999.7,74,0,3.4,8.9,14.8,-, , , , ,7,2019
31,31.9,35.1,27.8,999.5,73,0,3.2,6.7,13,-, , , , ,7,2019
1,32.9,37,27.8,998.5,68,0,3.2,7.8,13,-, , , , ,8,2019
2,30.9,36.9,28,998.2,76,0,2.6,6.9,18.3,-, , , , ,8,2019
3,30.1,34.6,27.4,997.9,81,0.51,2.1,7.6,18.3,-,o, , , ,8,2019
4,31.2,35.4,27.2,-,78,-,2.4,5.7,11.1,-,o, ,o, ,8,2019
5,31.8,37.2,27.2,994.7,77,0.51,1.9,5.2,7.6,-, , , , ,8,2019
6,27.2,37.4,24,995.7,95,11.94,1.9,5.2,22.2,-,o, ,o, ,8,2019
7,30.9,35,25.6,995.1,77,22.1,2.4,7.2,14.8,-, , , , ,8,2019
8,33.5,38,27.5,-,69,0,3.7,8.7,18.3,-, , , , ,8,2019
9,31.5,37.9,28.4,997.4,73,1.02,3.4,15.4,27.8,-,o, , , ,8,2019
10,31.1,34,27.2,998.6,76,0,2.9,11.9,22.2,31.7,o, , , ,8,2019
11,32.9,36,27.6,-,68,0,3.2,8.9,14.8,-, , , , ,8,2019
12,31.1,36.2,28,998.9,78,0.25,2.6,6.7,11.1,-,o, , , ,8,2019
13,30.4,35,26.6,1000.9,81,2.03,2.9,8.5,18.3,-,o, ,o, ,8,2019
14,30.5,35.5,25.6,1000.7,83,10.92,2.3,4.3,9.4,-,o, , , ,8,2019
15,30.6,35,24.8,1000.5,78,10.92,2.9,10,24.1,29.4,o, ,o, ,8,2019
16,29.9,34.8,26.6,998.5,79,0,2.7,10.7,18.3,-,o, , , ,8,2019
17,26.9,32.5,25.2,999.1,91,7.11,2.4,11.1,18.3,29.4,o, , , ,8,2019
18,27.3,30,24.8,1003,88,45.97,2.3,6.5,18.3,-,o, , , ,8,2019
19,30.7,34,23.6,1003.7,70,2.03,2.7,6.1,14.8,-, , , , ,8,2019
20,31.4,35,25.6,1002.5,70,0,2.6,8.3,16.5,-, , , , ,8,2019
21,32,36,24.8,1002.1,69,0,2.9,8.1,18.3,-, , , , ,8,2019
22,30.4,36.1,24.5,1002.4,73,0.25,2.7,6.5,18.3,37,o, ,o, ,8,2019
23,31.8,36,24.6,1002,68,0.51,2.9,6.5,16.5,-,o, , , ,8,2019
24,31.1,36.2,27.8,1002.4,75,0,2.4,6.3,14.8,-, , , , ,8,2019
25,29.3,34,26.4,1003.3,81,0.25,2.1,6.7,14.8,-,o, , , ,8,2019
26,31.9,35,25.7,-,71,3.05,2.9,9.1,18.3,-, , , , ,8,2019
27,32.9,36.4,27.4,1001.5,67,0,3.1,5.4,13,-, , , , ,8,2019
28,33.8,38,28.2,1002.9,65,0,3.2,7.2,13,-, , , , ,8,2019
29,33.6,38.1,29.2,1003.3,66,0,3.1,7.8,14.8,-, , , , ,8,2019
30,33,38.2,28,-,67,0,2.9,5.7,9.4,-, , , , ,8,2019
31,33,36.7,29.2,998.8,68,0.76,2.6,5.9,11.1,-,o, , , ,8,2019
1,29.9,37,26.4,1001.5,76,0.51,2.6,8,18.3,-,o, , , ,9,2019
2,32.7,36.4,27.1,1000.8,69,0,2.7,4.3,11.1,-, , , , ,9,2019
3,33.1,36.6,27.8,-,67,0,2.3,5.7,11.1,-, , , , ,9,2019
4,32.6,36.2,27.6,1000,75,0,2.3,5.9,11.1,-, , , , ,9,2019
5,30.5,35.8,28.3,-,79,0,1.9,5.6,7.6,-, , , , ,9,2019
6,31.7,37,28.2,998.8,73,0,1.9,6.5,9.4,-, , , , ,9,2019
7,29.9,37.2,27.2,1000.1,83,46.99,1.9,5.9,11.1,-, , , , ,9,2019
8,31.9,35.5,26.4,1001,74,46.99,2.1,3.9,9.4,-, , , , ,9,2019
9,32.2,36,28.3,999.5,70,0,1.9,3.9,11.1,-, , , , ,9,2019
10,32.4,36.6,27.6,999.4,70,0,1.9,1.5,5.4,-, , , , ,9,2019
11,33.6,37.5,28.2,1000.5,67,0,2.1,3.7,7.6,-, , , , ,9,2019
12,33.3,38.2,29.4,1002.9,71,0,2.4,8,22.2,-, , , , ,9,2019
13,32.9,37.1,27.8,-,69,0,2.7,6.5,9.4,-, , , , ,9,2019
14,32,35,28.8,1004.5,70,0,2.9,8.3,14.8,-, , , , ,9,2019
15,30.7,35.2,27.3,1003.8,78,2.03,2.3,5.4,10.7,-,o, , , ,9,2019
16,32.3,36,27.1,1002.4,69,0,2.6,4.4,9.4,-, , , , ,9,2019
17,32.3,37,27.5,1003.9,64,0,2.6,6.3,14.8,-, , , , ,9,2019
18,30.9,36.8,26.2,1008.2,67,0,3.1,7.8,13,-, , , , ,9,2019
19,29.1,35.1,25.1,1009.5,75,0,2.7,7.8,14.8,-, , , , ,9,2019
20,30.8,35,24.9,1007.5,68,0,3.1,6.7,13,-, , , , ,9,2019
21,28,35.3,24,1007.2,81,23.11,2.3,5.4,14.8,-,o, ,o, ,9,2019
22,27.2,35.2,23.7,1009.5,82,0,2.7,7.6,14.8,-, , , , ,9,2019
23,29.1,32,24,1010.7,71,0,2.4,4.1,7.6,-, , , , ,9,2019
24,29.4,34,23.9,1010.2,72,0,2.7,5.7,13,-, , , , ,9,2019
25,30.2,35,24.5,1011.6,68,0,2.9,7.2,13,-, , , , ,9,2019
26,29.7,35.1,25.8,-,73,0,3.4,8.7,16.5,-, , , , ,9,2019
27,28.5,34,25.4,1010.3,76,0,3.1,9.1,14.8,-, , , , ,9,2019
28,28.6,32.6,24.1,-,75,-,3.2,9.4,18.3,-,o, , , ,9,2019
29,27.7,33,24.2,1009.5,77,0.25,2.9,8.7,14.8,-, , , , ,9,2019
30,27.4,31.2,23.8,1008.2,79,0,2.6,5.6,9.4,-,o, , , ,9,2019
1,28.7,33,23.8,1008.3,74,0,2.9,6.7,11.1,-, , , , ,10,2019
2,29.2,33,23.4,-,68,0,3.1,4.3,9.4,-, , , , ,10,2019
3,28.8,34.4,21.4,1010.9,68,-,2.4,5.2,14.8,-,o, ,o, ,10,2019
4,27.1,34.8,19.8,1009.5,73,0,2.7,7.8,13,-, , , , ,10,2019
5,27.3,33,21,1010.3,62,0,3.4,7.6,14.8,-, , , , ,10,2019
6,27.6,33,21.1,1011,63,0,3.1,5.9,11.1,-, , , , ,10,2019
7,27.7,32.9,22.4,1011.6,61,0,2.4,8.1,18.3,-, , , , ,10,2019
8,27.2,32,20.2,1011.5,58,0,3.5,6.7,14.8,-, , , , ,10,2019
9,27.5,34,20.3,1010.9,60,0,3.1,3.3,11.1,-, , , , ,10,2019
10,27.7,34,21,1010,59,0,2.7,3.3,7.6,-, , , , ,10,2019
11,27.9,33.9,20.3,1010.4,57,0,2.4,3.3,10.7,-, , , , ,10,2019
12,28.1,33.2,20.6,1011.7,63,0,2.3,3.3,9.4,-, , , , ,10,2019
13,27.8,33.2,20.8,1012.2,61,0,2.3,3.3,9.4,-, , , , ,10,2019
14,27.6,34,20.6,1012.6,63,0,2.3,3.7,9.4,-, , , , ,10,2019
15,28.6,34,20.4,-,61,0,2.3,2.8,7.6,-, , , , ,10,2019
16,28.6,34.8,21.2,1013.5,63,0,2.1,2.8,7.6,-, , , , ,10,2019
17,28.2,33.9,21.4,1013,63,0,2.1,3.7,9.4,-, , , , ,10,2019
18,28.5,34.2,21.2,1013.8,58,0,2.4,6.9,16.5,-, , , , ,10,2019
19,27.3,34.7,19.8,1014.6,60,0,2.3,3.7,7.6,-, , , , ,10,2019
20,26,32.6,19,1014.2,54,0,2.3,5.6,14.8,-, , , , ,10,2019
21,24.7,32.5,17.2,1011.8,58,0,2.3,7.2,18.3,-, , , , ,10,2019
22,25.2,31.8,17.5,-,54,0,2.9,8.7,13,-, , , , ,10,2019
23,25.3,32,16.5,1009.8,56,0,2.3,5.7,11.1,-, , , , ,10,2019
24,25.6,32.4,17.7,1011,60,0,1.9,2.8,7.6,-, , , , ,10,2019
25,25.2,32.1,18.2,1012.4,61,0,1.8,3.9,11.1,-, , , , ,10,2019
26,24.9,30.9,17.6,1013.1,65,0,1.9,1.9,5.4,-, , , , ,10,2019
27,25.1,31.4,17.4,1012.7,57,0,1.8,6.9,14.8,-, , , , ,10,2019
28,25,31.5,17.7,1013.5,57,0,1.6,4.6,11.1,-, , , , ,10,2019
29,24.1,30.2,18.4,1013.7,71,0,1,2.8,5.4,-, , , , ,10,2019
30,25.2,31,18.6,1012.3,64,0,1,3.3,9.4,-, , , , ,10,2019
31,24.7,32,16.8,1011.8,63,0,1,3,9.4,-, , , , ,10,2019
1,25.4,32,17.1,1011.9,66,0,0.6,1.7,5.4,-, , , ,o,11,2019
2,24.5,31.7,18.8,1013.8,70,0,0.6,5,14.8,-, , , ,o,11,2019
3,23.4,29.5,18.7,1014.6,74,0.25,0.6,7.8,14.8,-, , , ,o,11,2019
4,24.1,29.4,18.9,1013.7,65,0,1.3,7.4,16.5,-, , , ,o,11,2019
5,23.5,31,17.5,1010.3,60,0,1.8,10.2,22.2,31.7, , , , ,11,2019
6,23.4,32.2,15.2,1009,59,0,1.9,4.8,9.4,-, , , , ,11,2019
7,20.6,32.3,17,1011,80,0.76,1,5.6,13,-,o, , , ,11,2019
8,21.9,30,15.6,1013.7,72,0,1.4,3.3,11.1,-, , , , ,11,2019
9,21.6,30.1,15.6,1013.9,63,0,1.6,5.4,11.1,-, , , ,o,11,2019
10,20.5,29.8,14.5,1013.9,63,0,1.8,3.5,7.6,-, , , , ,11,2019
11,19.7,29.1,13.5,1013.1,64,0,0.8,2.4,7.6,-, , , ,o,11,2019
12,17.9,29.5,11.7,1014.6,76,0,1,1.7,7.6,-, , , ,o,11,2019
13,20.3,28.2,13.4,1016,71,0,0.6,0.9,3.5,-, , , ,o,11,2019
14,20.2,28.3,15.4,1016.6,81,0,0.5,2.6,7.6,-, , , , ,11,2019
15,21.2,27.6,16,1015.3,75,0,0.5,1.5,5.4,-, , , ,o,11,2019
16,22.2,29.2,15.4,1015.3,67,0,1.4,8.1,13,-, , , , ,11,2019
17,23,29.3,16.2,1015.1,59,0,2.1,7.8,14.8,-, , , , ,11,2019
18,18.5,29,15.3,1015.1,79,0,1.9,5.4,16.5,-, , , , ,11,2019
19,19,26.8,12.3,1014.2,71,0,1.9,4.1,11.1,-, , , , ,11,2019
20,19.1,28.2,11.4,1015.1,70,0,1.9,0.4,3.5,-, , , , ,11,2019
21,19.3,28.9,12.5,1016.9,72,0,1.3,0.7,5.4,-, , , , ,11,2019
22,19.7,28.6,11.8,1016.7,70,0,1.9,2.4,5.4,-, , , , ,11,2019
23,20.4,27.7,14.7,1016,72,0,1.9,7.6,13,-, , , , ,11,2019
24,20.7,26.8,15.3,1015.5,73,0,2.1,5.2,7.6,-, , , , ,11,2019
25,20,26.8,13.7,1016.2,74,0,1.4,1.1,5.4,-, , , , ,11,2019
26,20.7,27.2,16.2,1015.5,70,0,1.9,4.3,9.4,-, , , , ,11,2019
27,20.4,27.9,14.5,1015.5,76,0,1.4,5.6,9.4,-, , , , ,11,2019
28,18.3,27.4,16.2,1016.8,84,0,1.9,9.3,18.3,-, , , , ,11,2019
29,18.1,24.6,12.5,1017.1,83,0,2.3,4.8,7.6,-, , , , ,11,2019
30,15.8,24.9,11.7,1017.5,90,0,1.6,5.9,14.8,-, , , , ,11,2019
1,15.7,23.2,9.4,1017.3,78,0,1.6,4.1,11.1,-, , , , ,12,2019
2,15.4,23.4,8,1017.8,72,0,1.8,5.6,14.8,-, , , , ,12,2019
3,15.4,24.3,9.1,1017.3,66,0,1.8,5.7,16.5,-, , , , ,12,2019
4,14.6,24.4,7.9,1019.7,72,0,1.8,2,7.6,-, , , , ,12,2019
5,14.4,24,7.6,1021.5,78,0,0.6,1.5,7.6,-, , , , ,12,2019
6,15.9,24,8.4,1020.3,81,0,0.8,1.9,7.6,-, , , ,o,12,2019
7,15.1,24.2,9.3,1019.1,85,0,1.3,0.6,25.9,-, , , , ,12,2019
8,15.3,24.8,8.7,1019,78,0,1,1.5,7.6,-, , , ,o,12,2019
9,14.8,23.8,7.7,1018.3,76,0,1.1,1.9,7.6,-, , , , ,12,2019
10,16.8,23.5,7.4,1015.4,67,0,1.1,4.3,11.1,-, , , , ,12,2019
11,15.8,22.8,7.9,1014,80,0,0.8,1.9,3.5,-, , , , ,12,2019
12,16.4,23.2,12.8,1013,85,2.03,0.8,8.5,13,-,o, ,o, ,12,2019
13,15.2,21.5,12.4,1014.4,94,34.04,1,7.2,11.1,-,o, , , ,12,2019
14,14.7,18.7,9.7,1020.3,88,0.51,1.4,3,5.4,-, , , , ,12,2019
15,14.2,19.2,9.8,1020,87,0,1.3,6.5,11.1,-, , , ,o,12,2019
16,11.4,19.8,10.2,1021,95,0,1.3,7.8,11.1,-, , , , ,12,2019
17,10.6,12.9,8.2,1021.7,90,0,1.3,5.7,13,-, , , , ,12,2019
18,12.2,18,7,1020.5,81,0,1,3.9,7.6,-, , , , ,12,2019
19,10.3,18,5.2,1018.8,94,0,0.3,3.1,7.6,-, , , ,o,12,2019
20,12.1,17.4,6.4,1016.8,91,0,0.3,5.7,11.1,-, , , ,o,12,2019
21,12.6,17.5,8.8,1017.9,90,0,0.6,5.7,9.4,-, , , ,o,12,2019
22,11.3,18,7.4,1019,92,0,0.8,7.8,14.8,-, , , ,o,12,2019
23,9.6,14.6,6.6,1018.6,91,0,0.6,3.7,74.1,-, , , , ,12,2019
24,11.4,15.6,5.7,1020.1,85,0,0.3,4.4,5.4,-, , , ,o,12,2019
25,8.4,17.2,6,1019.4,93,0,0.8,8.1,11.1,-, , , , ,12,2019
26,8.8,13,5.4,1018.6,85,0,0.6,4.6,7.6,-, , , , ,12,2019
27,8.6,13.6,4.2,1019.6,83,0,0.6,3.3,7.6,-, , , , ,12,2019
28,7.1,14.4,2.4,1020.8,92,0,0.5,2.4,5.4,-, , , , ,12,2019
29,8.8,15.5,3.4,1020.4,85,0,0.6,3.3,5.4,-, , , ,o,12,2019
30,6.9,15.8,2.6,1020.4,99,0,0.2,5.4,11.1,-, , , ,o,12,2019
31,8.1,14.7,4.8,1021,84,0,1,4.8,9.4,-, , , , ,12,2019
1,10.8,20.2,2.4,1022.1,84,0,0.6,3.1,13,-, , , ,o,1,2020
2,13.7,22,4.6,1020.9,80,0,0.8,2,7.6,-, , , ,o,1,2020
3,14.4,23,7.6,1018.5,82,0,1.3,2,7.6,-, , , , ,1,2020
4,13.6,23.5,8,1017.8,81,0,0.8,4.6,11.1,-, , , ,o,1,2020
5,14.2,21.6,7,1018.7,77,0,1.6,6.3,14.8,-, , , , ,1,2020
6,15.2,21.2,9.9,1019.3,78,0,1.1,3.5,5.4,-, , , , ,1,2020
7,15,19.1,11.6,1016.2,88,0,1.3,5.4,7.6,-,o, , , ,1,2020
8,13.2,19,11,1015.3,99,6.1,0.6,5,7.6,-,o, , , ,1,2020
9,10.4,14.6,7.8,1020.8,89,10.92,0.8,6.3,9.4,-, , , , ,1,2020
10,10.7,17.4,5.3,1020.4,82,0,0.8,5.7,14.8,-, , , , ,1,2020
11,12,19.9,5.8,1020,75,0,1,4.1,9.4,-, , , , ,1,2020
12,13.6,22.2,7.1,1015.7,74,0,1.6,4.4,11.1,-, , , , ,1,2020
13,14.2,23.4,8,1012.5,85,0.76,1,7.8,13,-, , , , ,1,2020
14,12.6,19.9,8.6,1016.3,89,0,1,4.3,9.4,-, , , , ,1,2020
15,13.7,19.8,6.4,1016.3,80,0,1,4.4,9.4,-, , , , ,1,2020
16,13.2,19.9,9.5,1016,95,0,0.8,5,7.6,-,o, ,o, ,1,2020
17,13.2,17.4,10.4,1017.3,92,6.1,0.6,4.8,11.1,-,o, , ,o,1,2020
18,12.3,17.7,8.4,1019,90,0,0.6,4.4,5.4,-, , , ,o,1,2020
19,11,17.7,7,1019.8,87,0,1,9.8,16.5,-, , , ,o,1,2020
20,11.9,16.7,8.3,1018.5,89,0,0.6,5.2,11.1,-, , , ,o,1,2020
21,13.6,20,9.2,1019.7,87,0,0.6,3.5,9.4,-, , , ,o,1,2020
22,12.7,20.2,7.1,1021.1,88,0,0.6,8.1,14.8,-, , , ,o,1,2020
23,14.1,20,9,1019,65,0,2.3,10.6,18.3,-, , , , ,1,2020
24,13.2,20.6,7.4,1016.7,67,0,2.6,10.4,22.2,-, , , , ,1,2020
25,11.6,21.1,4.8,1017.1,80,0,1.6,2.6,5.4,-, , , , ,1,2020
26,14.7,22.6,6.9,1015,73,0,1.3,5.2,13,-, , , , ,1,2020
27,15.5,22.7,8.5,1012.1,79,0,1,4.3,9.4,-, , , , ,1,2020
28,16,23,10.5,1011.6,90,6.1,1.3,8.3,13,-,o, ,o, ,1,2020
29,14.5,22.2,10.2,1017.7,83,7.87,1.4,5,14.8,-, , , , ,1,2020
30,13.6,20.6,8,1017.8,82,0,1,5.6,13,-, , , , ,1,2020
31,12.9,20.2,7.2,1016,77,0,1.6,6.7,13,-, , , , ,1,2020
1,12.3,19.7,5.7,1019.6,82,0,1.4,3.3,13,-, , , , ,2,2020
2,12.1,19.9,6,1020.3,83,0,1.1,5.7,13,-, , , , ,2,2020
3,12.9,21.2,5.4,1018.5,74,0,2.1,4.4,13,-, , , , ,2,2020
4,14.2,22,5.3,1017.5,74,0,1.3,2.6,11.1,-, , , , ,2,2020
5,13.6,22.7,6.7,1017.3,76,0,1.8,5.4,13,-, , , , ,2,2020
6,12.5,21.3,6.3,1017.3,79,0,1.8,4.6,9.4,-, , , , ,2,2020
7,12.7,20.4,6.1,1019.7,79,0,1.1,3.9,7.6,-, , , , ,2,2020
8,13.7,20.8,7,1021.5,78,0,1.4,4.6,14.8,-, , , , ,2,2020
9,13.9,22.2,6.6,1021.6,77,0,1.6,3.1,11.1,-, , , ,o,2,2020
10,13.3,22.9,6,1019.6,81,0,1.1,3.7,13,-, , , ,o,2,2020
11,14.2,22.6,5.9,1020.2,73,0,1.3,1.5,5.4,-, , , , ,2,2020
12,17.3,24.2,8.2,1018.6,72,0,1.4,8.1,13,-, , , , ,2,2020
13,20,27.4,12.3,1015,67,0,1.8,12,18.3,-, , , , ,2,2020
14,18.8,27.8,13.7,1012.8,63,0,1.8,13.9,18.3,-, , , , ,2,2020
15,18.2,25.4,11.5,1013.5,61,0,1.9,14.1,18.3,-, , , , ,2,2020
16,17.2,26.4,9,1016.9,71,0,2.3,5.4,9.4,-, , , , ,2,2020
17,17.7,27.1,9,1017.4,66,0,2.1,7.6,16.5,-, , , , ,2,2020
18,17.2,26.7,10.2,1014.5,68,0,1.9,5,13,-, , , , ,2,2020
19,19.1,26.9,8.1,1013.5,70,0,1.9,8.9,18.3,-, , , , ,2,2020
20,21.8,27.2,13.6,1013,68,-,2.1,12.4,22.2,-,o, ,o, ,2,2020
21,16.8,27.5,14.2,1018.3,85,2.03,2.6,9.8,16.5,-, , , , ,2,2020
22,18.6,24.4,13,1020.2,83,0,1.9,3.3,11.1,-, , , , ,2,2020
23,19.8,26.6,12.8,1017.3,77,0,1.9,3.1,7.6,-, , , , ,2,2020
24,19.4,26.8,11.8,1014.4,77,0,1.9,3.1,7.6,-, , , , ,2,2020
25,19.3,26.4,13,1013.6,79,0,1.4,3.1,9.4,-, , , ,o,2,2020
26,20.3,27.2,12.7,1014.2,73,0,1.4,4.3,14.8,-, , , , ,2,2020
27,20.7,27.4,13,1014.1,82,0,1.8,4.6,9.4,-, , , , ,2,2020
28,21.2,27.5,16.7,1013.2,80,0,1.9,9.6,11.1,-, , , , ,2,2020
29,19.4,27.2,15.8,1012.1,88,19.05,1.8,11.5,18.3,-,o, ,o, ,2,2020
1,21.9,27.6,14.4,1012.9,77,0,1.9,3.1,7.6,-, , , , ,3,2020
2,21.2,27.8,14.6,1012.4,81,0,1.9,1.3,5.4,-, , , , ,3,2020
3,21.1,28.6,14.3,1010.7,72,0,1.9,3.7,11.1,-, , , , ,3,2020
4,21.6,29,14.4,1010.4,73,-,1.9,8.5,22.2,-,o, , , ,3,2020
5,19.9,29.2,14.4,1010.3,82,0.51,1.9,10.4,16.5,-,o, , , ,3,2020
6,16.3,27,14,1010,93,20.07,1.8,9.6,16.5,-,o, ,o, ,3,2020
7,17.3,22.4,13,1015.1,91,20.07,1.9,3.9,9.4,-, , , , ,3,2020
8,18,24.4,11.1,1015.8,79,99.06,1.9,5,11.1,-, , , , ,3,2020
9,18.3,25,12.4,1013.1,72,0,2.7,8.5,18.3,-, , , , ,3,2020
10,19.6,25.6,10,1011.6,71,0,2.4,6.1,9.4,-, , , , ,3,2020
11,21.6,27,14.8,1008.8,79,1.02,2.4,10.6,13,-,o, , , ,3,2020
12,21.7,27.4,14.7,1011.8,75,1.02,1.9,6.1,11.1,-, , , , ,3,2020
13,21.3,28,13.8,1014,63,0,2.6,5.6,9.4,-, , , , ,3,2020
14,18.5,28.3,15.6,1014.8,88,0,1.9,4.8,9.4,-,o,o,o, ,3,2020
15,18.8,25,12,1016.9,78,37.08,1.6,4.8,11.1,-, , , , ,3,2020
16,19.9,26.2,12.6,1016.3,75,0,1.8,6.7,14.8,-, , , , ,3,2020
17,20.5,27.4,13.6,1016.1,74,0,2.6,5.7,14.8,-, , , , ,3,2020
18,22.3,29.2,13.4,1013.7,71,0,2.7,5.6,14.8,-, , , , ,3,2020
19,23.2,29.8,16,1010.7,73,0,2.1,4.1,9.4,-, , , , ,3,2020
20,24.7,31.2,16.4,1009.5,72,0,1.9,3.7,7.6,-, , , , ,3,2020
21,23.6,31.4,17.8,1010.7,72,0,2.6,3.1,7.6,-, , , , ,3,2020
22,24,30.4,15.7,1012,69,0,2.3,3.9,9.4,-, , , , ,3,2020
23,24.5,32.2,16.4,1011.3,68,0,2.6,3.5,9.4,-, , , , ,3,2020
24,23.5,32.8,18.6,1010,75,0.51,1.9,4.8,11.1,-, , ,o, ,3,2020
25,25.6,33,16.8,1010.9,70,0,3.1,5.6,14.8,-, , , , ,3,2020
26,24.1,33.3,19,1012.2,75,0,1.9,8.7,18.3,-, , , , ,3,2020
27,21.7,29.2,17.6,1014.3,80,1.02,2.6,7.4,14.8,-,o, , , ,3,2020
28,21.8,27.6,15.7,1013.5,69,5.08,2.6,5,11.1,-, , , , ,3,2020
29,24.1,29.8,16.6,1012.1,55,0,3.2,8.7,18.3,-, , , , ,3,2020
30,23,30.6,15.6,1012,57,0,2.7,9.1,14.8,-, , , , ,3,2020
31,24.5,32.2,16,1010.1,54,0,2.6,6.3,9.4,-, , , , ,3,2020
1,25.6,32.6,17.4,1009.9,56,0,2.3,6.3,9.4,-, , , , ,4,2020
2,24.8,32.7,18.4,1011.8,53,0,3.7,8.3,16.5,-, , , , ,4,2020
3,23.2,31,15.4,1011.7,51,0,3.1,7.2,14.8,-, , , , ,4,2020
4,24,32.2,14.4,1011.5,51,0,2.7,4.6,14.8,-, , , , ,4,2020
5,25.6,33.3,16.5,1012.1,57,0,2.6,4.1,7.6,-, , , , ,4,2020
6,28.9,35.6,18.5,1010.4,41,0,2.9,5.7,14.8,-, , , , ,4,2020
7,26.7,35.8,17.6,1008.6,50,0,2.7,8.1,14.8,-, , , , ,4,2020
8,25.8,34.2,19.8,1009.9,49,0,3.5,6.1,13,-, , , , ,4,2020
9,24.6,33.5,13.5,1009.9,57,0,3.5,4.6,11.1,-, , , , ,4,2020
10,27.3,35.2,17,1011.1,50,0,3.2,5,13,-, , , , ,4,2020
11,29.4,36.8,19.1,1011.2,46,0,3.2,4.8,7.6,-, , , , ,4,2020
12,28.7,36.9,20.3,1009.1,50,0,3.2,7.4,14.8,-, , , , ,4,2020
13,30.7,37.6,20.6,1007.2,49,0,3.5,6.7,14.8,-, , , , ,4,2020
14,31.1,39.2,23.2,1007.5,55,0,2.7,2.2,7.6,-, , , , ,4,2020
15,31.2,39.7,24,1006.6,40,0,2.7,5.6,14.8,-, , , , ,4,2020
16,30.1,40.1,21.9,1005.7,39,0,2.7,6.5,11.1,-, , , , ,4,2020
17,31.2,39.6,25.7,1005.3,41,2.03,3.5,8.3,11.1,-, , , , ,4,2020
18,28.2,37.8,21.2,1007.5,56,0,3.2,6.7,9.4,-, , , , ,4,2020
19,27.3,37.3,19,1007,58,7.11,3.1,3.9,11.1,-, , , , ,4,2020
20,26.4,35.2,20.2,1008.6,58,0,3.1,5.6,14.8,-, , , , ,4,2020
21,27.2,34.2,19.2,1007.9,56,0,3.5,4.8,9.4,-, , , , ,4,2020
22,28.2,35.4,18.8,1006.6,53,0,3.1,5.4,13,-, , , , ,4,2020
23,28.3,36.1,23.2,1006,55,0,3.1,5,16.5,-, , , , ,4,2020
24,29.7,36.6,20.2,1004,54,0,3.5,6.7,11.1,-, , , , ,4,2020
25,30.3,38.4,23.8,1004.7,55,0,4,5.6,11.1,-, , , , ,4,2020
26,24.4,37.9,20.4,1008,76,0.51,2.3,9.6,18.3,-, , ,o, ,4,2020
27,27.1,33.2,18.9,1010.9,70,20.07,2.7,12.8,18.3,-, , , , ,4,2020
28,28.9,33.8,22.1,1009.9,70,0,3.2,4.8,11.1,-, , , , ,4,2020
29,30.1,35.4,22.8,1007.2,64,0,1.9,7.6,16.5,-, , , , ,4,2020
30,31.1,37.8,25,1006.5,61,0,3.1,6.9,11.1,-, , , , ,4,2020
1,31.8,38.8,24.6,1004.6,64,0,3.1,8.1,11.1,-, , , , ,5,2020
2,31.2,38.8,24.4,1005,65,0,2.7,10.9,14.8,-, , , , ,5,2020
3,27.2,37.9,22.6,1006.7,81,11.94,1.9,8.7,14.8,-,o, ,o, ,5,2020
4,28.4,35,20.2,1007.6,70,0.51,2.4,4.4,11.1,-, , , , ,5,2020
5,30.7,37.5,22.9,1005.9,62,0,3.1,6.1,11.1,-, , , , ,5,2020
6,29.3,37.5,23.8,1006.2,53,0,2.3,5.4,14.8,-, , , , ,5,2020
7,29.4,36.6,21.6,1006.2,43,0,3.2,5.4,11.1,-, , , , ,5,2020
8,32.2,39.2,23.7,1004.2,45,0,3.2,5.7,9.4,-, , , , ,5,2020
9,33.5,40.4,26.2,1004.8,48,0,2.3,6.5,11.1,-, , , , ,5,2020
10,27.7,40.9,23,1006.6,61,1.02,3.1,10.2,14.8,-, , , , ,5,2020
