,T,TM,Tm,SLP,H,PP,VV,V,VM,PM2.5,Date
2411,30.9,35.0,24.8,1004,67,0,3.9,9.8,13,14,2020-09-01
2412,31.3,35.0,25.3,1005,72,0,3.5,3.9,11,17,2020-09-02
2413,32.0,35.0,27.5,1006,72,0,2.7,8.3,18,31,2020-09-03
2414,31.3,35.0,26.3,1005,76,0,2.7,6.1,9,36,2020-09-04
2415,31.2,37.0,23.8,-1,73,0,2.9,5.7,18,19,2020-09-05
2416,30.6,36.8,23.0,1002,75,19,3.1,5.4,9,22,2020-09-06
2417,29.7,35.5,25.8,1003,80,0,2.9,3.3,18,44,2020-09-07
2418,31.3,35.2,25.1,1003,71,1,2.9,4.1,11,29,2020-09-08
2419,31.5,35.4,26.1,1003,72,0,2.9,3.1,5,50,2020-09-09
2420,31.1,35.6,26.0,1001,74,0,1.9,6.1,14,49,2020-09-10
2421,30.9,37.4,26.0,1002,69,0,2.6,4.4,11,53,2020-09-11
2422,32.9,37.8,25.3,1004,64,0,3.2,2.0,3,52,2020-09-12
2423,32.8,37.3,26.6,1003,67,0,2.7,2.4,11,58,2020-09-13
2424,32.7,37.0,27.5,1002,70,0,2.9,2.0,7,64,2020-09-14
2425,32.7,37.2,26.0,1002,66,0,2.9,3.9,9,56,2020-09-15
2426,33.3,38.0,26.8,1002,62,0,3.4,7.4,11,61,2020-09-16
2427,33.7,37.9,27.1,1001,59,0,3.2,8.9,20,43,2020-09-17
2428,34.3,38.0,27.8,1000,59,0,3.2,8.7,16,37,2020-09-18
2429,33.3,38.0,28.0,1000,63,0,3.2,3.7,9,52,2020-09-19
2430,32.9,37.3,26.6,1000,64,0,3.2,4.3,9,61,2020-09-20
2431,32.9,37.0,26.6,999,66,0,2.7,3.5,9,58,2020-09-21
2432,32.9,37.0,27.5,999,67,0,3.2,7.6,13,35,2020-09-22
2433,32.7,37.1,27.6,1000,66,0,3.5,7.4,11,23,2020-09-23
2434,31.5,36.5,25.8,1002,69,0,3.2,3.7,7,37,2020-09-24
2435,32.1,37.2,25.4,1001,58,0,3.5,6.3,14,49,2020-09-25
2436,30.3,37.4,24.3,1002,62,0,3.2,8.5,18,57,2020-09-26
2437,31.1,36.0,23.2,1005,56,0,4.0,6.1,16,32,2020-09-27
2438,30.8,36.2,22.4,1006,55,0,3.5,6.7,14,64,2020-09-28
2439,30.9,36.2,22.4,1005,60,0,3.5,10.0,16,64,2020-09-29
2440,30.1,36.5,21.8,1004,54,0,3.4,8.5,16,55,2020-09-30
2441,30.5,37.0,21.9,1004,53,0,3.2,8.5,16,55,2020-10-01
2442,29.9,36.7,20.6,1004,58,0,3.4,4.8,16,69,2020-10-02
2443,29.5,36.4,20.3,1006,54,0,3.5,4.8,7,74,2020-10-03
2444,28.6,36.1,18.5,1007,53,0,3.5,6.1,13,70,2020-10-04
2445,28.7,35.2,19.3,1006,55,0,3.7,7.2,13,67,2020-10-05
2446,28.7,36.2,18.2,1007,55,0,3.1,7.0,14,69,2020-10-06
2447,29.3,36.4,18.6,1009,56,0,3.4,4.3,16,80,2020-10-07
2448,28.9,36.0,19.1,1008,58,0,2.9,4.3,9,74,2020-10-08
2449,28.9,35.6,19.2,1009,58,0,2.7,2.0,7,83,2020-10-09
2450,28.8,35.2,19.2,1007,59,0,2.7,5.7,13,89,2020-10-10
2451,28.7,36.0,19.8,1005,55,0,3.4,7.2,14,88,2020-10-11
2452,28.5,35.7,19.4,1004,56,0,2.7,1.5,5,111,2020-10-12
2453,29.3,35.4,19.8,1005,66,0,2.3,1.3,7,117,2020-10-13
2454,30.0,35.4,23.7,1007,65,0,1.9,1.1,5,112,2020-10-14
2455,28.1,35.0,20.2,1007,54,0,2.9,1.3,7,121,2020-10-15
2456,27.2,34.8,16.4,1007,48,0,2.7,2.2,7,98,2020-10-16
2457,26.7,35.0,16.8,1008,54,0,2.7,1.3,9,117,2020-10-17
2458,27.3,35.0,16.6,1007,48,0,2.6,3.7,13,106,2020-10-18
2459,25.4,34.7,16.0,1007,52,0,2.4,3.3,13,109,2020-10-19
2460,25.7,34.0,13.7,1008,49,0,2.9,3.0,9,94,2020-10-20
2461,26.6,35.0,14.3,1008,48,0,2.9,2.6,9,86,2020-10-21
2462,25.9,35.2,17.2,1007,55,0,1.8,0.9,5,138,2020-10-22
2463,25.2,34.0,14.4,1007,59,0,1.6,1.7,7,196,2020-10-23
2464,24.7,34.0,14.3,1009,54,0,1.3,3.1,13,164,2020-10-24
2465,25.8,33.2,13.8,1011,60,0,2.3,0.2,3,161,2020-10-25
2466,24.9,33.9,15.0,1011,57,0,1.8,2.4,9,168,2020-10-26
2467,24.2,32.8,14.4,1012,54,0,1.8,5.0,16,167,2020-10-27
2468,23.2,32.4,13.8,1012,54,0,1.8,2.4,7,165,2020-10-28
2469,21.3,31.2,12.5,1013,66,0,1.4,0.4,3,219,2020-10-29
2470,21.9,32.2,13.1,1013,60,0,1.6,1.7,7,203,2020-10-30
2471,23.3,31.4,13.0,1013,53,0,1.8,7.6,16,271,2020-10-31
2472,22.1,31.0,11.4,1013,52,0,1.6,8.1,16,252,2020-11-01
2473,19.1,30.6,10.8,1014,61,0,2.1,4.8,13,140,2020-11-02
2474,19.7,30.2,10.0,1013,62,0,1.9,2.6,11,111,2020-11-03
2475,19.9,31.6,10.6,1012,66,0,1.0,3.0,9,291,2020-11-04
2476,21.3,30.6,11.2,1014,62,0,1.0,3.7,11,263,2020-11-05
2477,19.9,30.8,11.2,1016,67,0,1.0,2.6,9,225,2020-11-06
2478,19.4,30.9,11.8,1017,70,0,0.5,2.2,14,300,2020-11-07
2479,18.4,30.0,11.2,1018,74,0,0.5,0.9,3,292,2020-11-08
2480,18.7,29.6,10.0,1016,75,0,0.3,2.0,5,529,2020-11-09
2481,19.4,29.2,10.7,1015,77,0,0.6,1.1,5,471,2020-11-10
2482,19.6,30.1,11.4,1017,76,0,1.4,1.9,7,126,2020-11-11
2483,19.9,29.9,11.6,1018,73,0,1.1,0.4,3,161,2020-11-12
2484,21.7,30.0,12.3,1016,62,0,1.9,2.2,9,165,2020-11-13
2485,20.7,29.7,10.7,1014,70,0,0.6,1.5,3,354,2020-11-14
2486,21.4,29.0,11.4,1014,66,0,1.0,6.9,11,314,2020-11-15
2487,21.4,29.1,16.0,1015,77,0,2.4,4.3,14,89,2020-11-16
2488,19.5,25.8,13.0,1013,73,0,2.1,3.0,5,83,2020-11-17
2489,17.2,26.0,10.6,1013,73,0,1.9,1.5,7,114,2020-11-18
2490,17.6,25.4,9.4,1014,68,0,1.8,2.2,9,127,2020-11-19
2491,16.6,25.6,7.5,1015,68,0,1.8,5.0,14,152,2020-11-20
2492,15.6,25.4,8.5,1016,68,0,1.9,4.6,11,124,2020-11-21
2493,15.0,24.6,6.9,1016,69,0,1.8,4.6,14,139,2020-11-22
2494,15.6,25.4,6.3,1017,67,0,1.3,0.4,3,151,2020-11-23
2495,15.6,26.2,6.7,1016,73,0,1.0,1.9,9,234,2020-11-24
2496,17.5,25.3,10.4,1016,78,0,0.5,3.3,5,277,2020-11-25
2497,18.6,25.0,10.4,1019,72,0,1.6,4.8,9,110,2020-11-26
2498,18.4,26.8,10.2,1020,69,0,2.1,5.9,14,79,2020-11-27
2499,16.5,27.0,10.1,1019,71,0,1.9,5.4,13,120,2020-11-28
2500,16.1,26.4,7.0,1018,67,0,2.6,2.6,7,115,2020-11-29
2501,15.7,26.4,6.9,1017,74,0,1.3,3.5,11,163,2020-11-30
2502,17.1,26.8,8.1,1017,74,0,1.0,1.3,7,220,2020-12-01
2503,16.7,27.2,8.2,1014,77,0,1.4,3.1,9,208,2020-12-02
2504,16.7,27.0,8.2,1014,78,0,1.0,2.6,7,176,2020-12-03
2505,17.3,27.6,8.0,1012,78,0,1.1,1.5,7,216,2020-12-04
2506,18.0,28.8,11.0,1013,81,0,1.0,3.0,5,245,2020-12-05
2507,18.3,28.0,11.4,1015,81,0,1.0,2.4,9,227,2020-12-06
2508,18.3,28.2,12.0,1016,84,0,0.5,3.1,9,294,2020-12-07
2509,17.7,27.2,9.5,1016,78,0,1.0,0.9,3,194,2020-12-08
2510,18.2,28.6,9.6,1014,74,0,1.4,1.1,9,180,2020-12-09
2511,18.3,29.0,10.9,1015,75,0,1.4,1.9,7,125,2020-12-10
2512,18.2,28.3,11.3,1014,81,0,1.3,1.5,7,143,2020-12-11
2513,16.8,25.8,12.2,1015,91,0,0.5,3.7,7,260,2020-12-12
2514,14.4,21.8,10.0,1015,83,0,1.3,5.0,11,123,2020-12-13
2515,10.6,20.6,8.0,1018,87,0,1.3,2.6,7,86,2020-12-14
2516,10.9,19.4,4.1,1020,85,0,1.1,4.4,9,126,2020-12-15
2517,11.9,18.5,5.8,1021,81,0,1.4,7.4,11,130,2020-12-16
2518,9.0,18.6,4.6,1020,81,0,1.1,9.1,16,152,2020-12-17
2519,11.9,19.6,4.4,1018,60,0,2.1,11.3,-1,139,2020-12-18
2520,14.1,22.0,3.9,1019,59,0,1.8,8.7,16,171,2020-12-19
2521,12.9,21.8,3.4,1019,70,0,1.3,5.4,14,180,2020-12-20
2522,13.9,23.2,5.5,1017,69,0,1.0,4.1,13,186,2020-12-21
2523,13.9,25.3,5.3,1016,71,0,0.8,3.0,13,298,2020-12-22
2524,12.8,23.9,4.0,1015,78,0,0.5,1.1,5,337,2020-12-23
2525,14.4,23.3,4.5,1016,70,0,0.6,3.3,7,317,2020-12-24
2526,13.0,23.1,4.6,1017,74,0,1.1,3.5,9,219,2020-12-25
2527,13.3,22.4,4.4,1016,72,0,1.1,5.2,9,207,2020-12-26
2528,15.0,21.9,6.0,1013,68,0,1.0,5.4,11,264,2020-12-27
2529,11.8,22.6,5.6,1017,60,0,1.4,4.3,14,93,2020-12-28
2530,10.8,20.9,3.6,1018,73,0,1.4,5.7,14,132,2020-12-29
2531,9.1,18.1,3.5,1019,88,0,0.8,5.6,11,170,2020-12-30
2532,10.7,17.0,3.3,1018,82,0,0.5,4.8,9,249,2020-12-31
2533,10.4,18.4,1.1,1018,83,0,0.3,2.6,11,378,2021-01-01
2534,12.4,19.2,7.0,1016,89,1,0.8,5.0,7,339,2021-01-02
2535,13.3,19.5,9.9,1014,99,24,0.8,7.2,11,158,2021-01-03
2536,16.8,22.4,11.4,1016,96,14,0.6,4.6,14,85,2021-01-04
2537,17.7,22.6,13.2,1014,92,5,1.6,4.4,9,69,2021-01-05
2538,17.1,20.8,13.0,1015,96,59,0.5,7.8,13,138,2021-01-06
2539,15.5,21.3,11.2,1014,88,6,0.6,4.1,9,128,2021-01-07
2540,13.6,19.9,9.6,1015,91,0,0.5,2.0,9,161,2021-01-08
2541,15.4,19.6,10.8,1015,87,0,0.5,7.4,11,165,2021-01-09
2542,11.7,19.7,7.8,1016,83,0,0.8,7.4,13,139,2021-01-10
2543,11.9,17.0,7.0,1016,84,0,1.0,7.4,14,134,2021-01-11
2544,7.6,17.5,4.3,1017,94,0,0.3,2.2,-1,193,2021-01-12
2545,9.7,17.6,3.2,1016,84,0,0.5,2.8,11,254,2021-01-13
2546,12.2,19.0,2.0,1016,82,0,0.3,2.2,9,423,2021-01-14
2547,11.9,20.0,6.4,1014,88,0,0.3,2.0,7,404,2021-01-15
2548,11.5,20.8,6.6,1013,85,0,0.3,4.3,9,291,2021-01-16
2549,11.2,19.1,5.7,1016,89,0,0.3,8.5,21,260,2021-01-17
2550,14.9,19.4,9.0,1016,83,0,0.6,4.3,9,211,2021-01-18
2551,13.4,20.2,6.9,1013,87,0,0.3,10.9,16,302,2021-01-19
2552,13.1,20.4,7.8,1014,84,0,0.6,10.9,16,148,2021-01-20
2553,13.9,22.8,7.4,1013,73,0,1.1,6.5,18,154,2021-01-21
2554,12.1,22.8,4.2,1014,86,0,0.5,5.9,11,277,2021-01-22
2555,13.8,20.0,8.0,1013,83,0,0.8,7.0,13,188,2021-01-23
2556,11.3,20.4,8.2,1016,95,0,0.2,5.7,13,241,2021-01-24
2557,11.8,17.4,7.4,1018,84,0,0.5,3.0,7,181,2021-01-25
2558,12.3,20.2,2.1,1017,76,0,1.3,3.0,14,173,2021-01-26
2559,12.1,20.8,5.4,1017,75,0,1.3,5.4,11,177,2021-01-27
2560,11.4,21.5,3.8,1018,82,0,1.1,1.3,5,260,2021-01-28
2561,11.7,20.4,4.0,1018,77,0,0.8,5.4,9,229,2021-01-29
2562,13.3,21.2,5.4,1016,71,0,1.6,6.7,18,150,2021-01-30
2563,12.3,23.8,3.1,1017,70,0,1.3,3.1,9,130,2021-01-31
2564,15.3,26.2,5.3,1019,71,0,1.3,1.5,11,204,2021-02-01
2565,16.5,26.6,6.2,1016,70,0,0.8,1.9,7,216,2021-02-02
2566,20.2,28.1,10.4,1016,68,0,1.6,7.4,14,179,2021-02-03
2567,15.9,26.1,10.4,1016,88,1,1.0,6.7,14,154,2021-02-04
2568,14.6,23.2,6.8,1017,81,2,1.4,2.8,7,74,2021-02-05
2569,14.2,23.0,7.4,1018,82,0,1.4,4.6,13,110,2021-02-06
2570,16.5,23.0,8.3,1018,74,0,1.6,7.4,20,137,2021-02-07
2571,16.1,24.2,7.6,1016,78,0,1.1,4.4,11,182,2021-02-08
2572,15.3,25.2,7.8,1014,83,0,1.3,2.0,7,196,2021-02-09
2573,21.7,29.4,10.2,1012,58,0,2.3,4.1,13,149,2021-02-10
2574,21.1,27.0,12.7,-1,67,0,2.6,1.5,5,171,2021-02-13
2575,20.0,28.0,8.6,1014,67,0,1.6,1.7,9,193,2021-02-14
2576,20.6,29.2,9.9,1011,70,0,1.9,2.4,13,154,2021-02-15
2577,21.2,29.5,11.6,1012,69,0,1.1,2.4,7,183,2021-02-16
2578,20.1,29.4,10.7,1014,69,0,1.8,1.7,9,163,2021-02-17
2579,20.0,28.0,9.6,1017,70,0,1.4,0.7,7,137,2021-02-18
2580,19.4,27.8,9.9,-1,72,0,1.3,7.0,16,182,2021-02-19
2581,16.9,26.0,11.6,1016,85,0,1.6,2.2,11,-1,2021-02-21
2582,21.5,29.0,11.0,1014,66,0,2.6,8.5,22,114,2021-02-22
2583,22.8,31.2,10.7,1012,60,0,2.7,4.8,13,86,2021-02-23
2584,23.3,32.2,12.0,1010,61,0,2.4,5.9,14,101,2021-02-24
2585,24.3,33.0,13.4,1008,63,0,2.7,7.8,16,133,2021-02-25
2586,25.3,33.2,15.2,1006,63,0,3.2,10.9,22,108,2021-02-26
2587,25.4,33.0,17.8,1007,59,0,3.4,8.7,18,54,2021-02-27
2588,24.8,32.0,15.6,1011,54,0,3.7,5.9,14,66,2021-02-28
2589,22.5,32.3,11.8,1014,59,0,4.0,8.5,18,64,2021-03-01
2590,23.6,29.0,15.3,1013,55,0,3.5,12.8,25,61,2021-03-02
2591,23.0,31.0,13.2,1012,57,0,3.2,8.9,14,95,2021-03-03
2592,24.8,34.0,12.2,1011,55,0,2.9,3.7,11,96,2021-03-04
2593,25.3,33.9,14.4,1010,56,0,3.5,11.1,16,100,2021-03-05
2594,24.2,31.6,15.0,1009,58,0,2.7,8.3,16,106,2021-03-06
2595,27.2,34.0,14.4,1009,58,0,2.9,7.8,13,101,2021-03-07
2596,26.0,34.0,18.9,1010,68,0,2.3,7.6,13,105,2021-03-08
2597,27.5,34.0,18.8,1011,66,0,2.6,7.2,11,117,2021-03-09
2598,26.2,34.2,18.2,1011,63,1,3.2,1.9,7,65,2021-03-10
2599,27.1,35.0,17.2,1012,60,0,2.7,4.6,14,101,2021-03-11
2600,25.0,35.2,17.9,1013,61,3,2.7,9.6,16,67,2021-03-12
2601,25.0,31.0,15.2,1014,59,8,3.2,4.3,9,81,2021-03-13
2602,24.6,31.2,14.0,1012,59,0,2.7,6.7,18,98,2021-03-14
2603,25.7,32.0,16.2,1011,57,0,3.4,8.5,18,98,2021-03-15
2604,26.2,32.0,17.2,1011,58,0,1.6,8.0,14,113,2021-03-16
2605,26.4,34.0,16.8,1009,54,0,2.4,5.9,13,109,2021-03-17
2606,25.3,34.2,16.4,1010,59,0,1.9,4.4,11,116,2021-03-18
2607,26.1,35.3,19.2,1009,52,0,2.6,3.9,13,100,2021-03-19
2608,24.3,34.5,16.8,1007,58,0,2.3,5.4,18,111,2021-03-20
2609,26.8,35.0,16.2,1007,52,0,3.1,3.0,9,90,2021-03-21
2610,26.7,35.2,20.0,1011,53,0,2.6,5.7,13,70,2021-03-22
2611,25.2,33.6,19.6,1012,51,0,2.7,10.0,24,71,2021-03-23
2612,26.8,33.0,16.0,1013,45,0,3.5,8.5,18,62,2021-03-24
2613,24.6,34.2,17.5,1012,52,0,4.0,10.2,14,47,2021-03-25
2614,25.9,32.0,16.0,-1,50,0,3.2,10.2,18,73,2021-03-26
2615,27.6,35.0,16.4,1008,55,0,3.4,5.4,11,78,2021-03-27
2616,29.1,37.0,17.8,1005,47,0,3.5,3.0,9,75,2021-03-28
2617,31.6,40.0,20.6,1002,39,0,3.5,6.5,18,90,2021-03-29
2618,31.2,40.1,19.0,999,34,0,2.6,14.1,27,85,2021-03-30
2619,29.2,37.9,20.0,1001,30,0,4.0,15.2,24,60,2021-03-31
2620,28.4,34.6,18.4,1002,26,0,3.4,13.7,24,46,2021-04-01
2621,26.8,34.2,16.2,1006,31,0,3.7,7.8,14,61,2021-04-02
2622,25.8,35.0,11.7,1008,27,0,3.7,4.8,18,44,2021-04-03
2623,28.3,37.0,14.0,1008,27,0,3.4,7.8,18,64,2021-04-04
2624,30.9,39.0,18.5,1005,33,0,3.2,6.3,14,77,2021-04-05
2625,30.2,38.8,20.4,1005,42,0,1.9,4.8,9,120,2021-04-06
2626,28.7,38.2,21.7,1008,40,0,1.9,6.3,11,74,2021-04-07
2627,26.7,36.9,18.4,1008,37,0,2.7,7.2,18,51,2021-04-08
2628,26.1,36.4,14.3,1008,36,0,2.9,4.4,11,57,2021-04-09
2629,27.4,37.0,17.1,1010,35,0,3.2,5.9,14,73,2021-04-10
2630,28.2,38.8,16.0,1009,36,0,3.5,6.7,16,70,2021-04-11
2631,30.4,39.0,18.3,1010,35,0,2.7,5.2,13,107,2021-04-12
2632,30.2,39.4,19.4,1008,36,0,2.7,9.3,16,91,2021-04-13
2633,31.1,40.2,20.6,1007,37,0,3.1,8.3,14,66,2021-04-14
2634,31.8,40.4,21.5,1005,34,0,3.5,9.6,20,77,2021-04-15
2635,29.8,40.5,20.2,1006,44,0,2.4,6.7,27,76,2021-04-16
2636,27.4,40.0,18.2,1009,53,2,2.7,9.4,22,46,2021-04-17
2637,28.0,35.4,18.3,1009,51,0,3.1,4.6,14,54,2021-04-18
2638,29.1,37.2,18.5,1005,46,0,2.7,4.8,13,74,2021-04-19
2639,28.3,37.8,19.5,1005,44,0,2.7,11.1,22,62,2021-04-20
2640,26.9,33.8,19.2,1007,53,0,3.4,9.3,14,55,2021-04-21
2641,27.3,33.2,21.4,1009,55,0,3.1,7.2,11,42,2021-04-22
2642,26.5,34.0,22.0,1008,55,0,2.6,13.5,22,43,2021-04-23
2643,26.6,33.6,16.4,1009,43,0,3.2,5.6,11,36,2021-04-24
2644,28.1,36.8,18.0,1008,46,0,2.7,5.6,14,101,2021-04-25
2645,29.8,39.8,16.7,1006,40,0,3.1,5.0,14,151,2021-04-26
2646,31.3,41.4,19.6,1005,42,0,2.6,4.4,11,157,2021-04-27
2647,34.3,41.6,22.3,1005,35,0,2.3,7.8,14,173,2021-04-28
2648,34.1,42.2,23.2,1005,34,1,1.9,7.2,11,154,2021-04-29
2649,32.3,42.1,23.2,1006,40,0,1.9,4.3,11,107,2021-04-30
2650,34.6,41.0,28.2,1005,33,0,2.3,7.0,11,76,2021-05-01
2651,31.8,41.5,24.8,1005,43,0,2.3,3.9,16,67,2021-05-02
2652,31.9,39.5,24.3,1003,42,0,2.4,6.7,14,117,2021-05-03
2653,33.4,40.6,24.7,1003,39,0,2.7,6.3,11,63,2021-05-04
2654,33.3,41.6,24.0,1004,47,0,1.9,6.9,13,65,2021-05-05
2655,28.9,40.5,23.0,1006,58,1,2.3,8.5,14,61,2021-05-06
2656,28.7,39.8,21.7,1007,55,0,3.1,5.9,11,58,2021-05-07
2657,31.5,38.4,22.3,1006,43,0,3.1,4.3,7,62,2021-05-08
2658,31.5,39.0,23.2,1004,46,0,2.7,5.0,13,54,2021-05-09
2659,31.4,39.4,24.5,1003,43,0,3.1,9.8,14,55,2021-05-10
2660,32.3,39.4,24.2,1001,41,0,2.7,8.3,18,58,2021-05-11
2661,31.1,40.4,23.5,999,44,0,3.1,6.5,14,43,2021-05-12
2662,28.1,36.8,21.3,1003,59,0,3.1,9.3,16,36,2021-05-13
2663,30.9,37.0,23.2,1002,49,0,3.1,8.5,13,44,2021-05-14
2664,30.1,38.6,23.0,1004,47,0,2.6,5.4,14,49,2021-05-15
2665,31.7,39.3,21.7,1004,41,0,3.2,1.7,7,52,2021-05-16
2666,32.6,39.6,23.6,1004,44,0,1.9,6.7,13,74,2021-05-17
2667,27.0,37.8,23.8,1005,69,0,1.9,6.5,13,26,2021-05-18
2668,22.3,30.8,21.2,1002,96,2,1.1,7.8,14,33,2021-05-19
2669,25.7,31.0,19.3,1001,82,119,1.8,6.5,14,29,2021-05-20
2670,26.0,32.4,19.4,1004,82,3,2.9,5.7,9,27,2021-05-21
2671,27.8,35.0,18.0,1003,65,19,3.5,3.9,9,24,2021-05-22
2672,28.0,35.1,22.4,1005,61,0,1.4,8.1,14,136,2021-05-23
2673,29.5,35.8,21.2,1004,49,0,3.1,8.1,14,67,2021-05-24
2674,31.8,38.6,23.0,1000,41,0,3.2,6.3,14,43,2021-05-25
2675,31.7,39.4,22.6,998,39,0,3.2,3.9,7,47,2021-05-26
2676,32.1,40.6,22.2,998,45,0,3.2,7.2,11,48,2021-05-27
2677,32.5,41.2,25.3,1000,56,0,3.2,8.5,11,29,2021-05-28
2678,32.3,40.1,26.6,1002,49,0,3.2,12.2,20,18,2021-05-29
2679,31.0,37.5,25.2,1001,55,0,2.6,9.3,27,23,2021-05-30
2680,31.4,38.8,20.4,998,53,0,3.4,6.9,14,36,2021-05-31
2681,27.2,39.6,17.9,1003,72,16,3.2,5.7,14,30,2021-06-01
2682,30.9,36.6,23.0,1003,50,0,1.9,7.2,11,48,2021-06-02
2683,32.0,37.2,24.4,1003,58,0,2.7,4.4,9,62,2021-06-03
2684,30.0,39.2,25.4,1003,63,5,2.3,7.2,25,56,2021-06-04
2685,30.9,39.5,23.4,1002,55,0,2.6,7.2,16,43,2021-06-05
2686,32.1,39.1,24.0,1001,59,0,2.7,4.8,7,36,2021-06-06
2687,33.8,39.6,26.1,998,52,0,3.2,5.4,11,56,2021-06-07
2688,36.1,41.2,28.6,996,42,0,3.2,12.0,24,69,2021-06-08
2689,36.9,41.7,31.4,995,43,0,2.7,11.5,18,53,2021-06-09
2690,33.1,42.2,24.0,996,64,-1,2.7,8.7,14,58,2021-06-10
2691,32.1,39.8,25.0,996,63,7,2.1,7.2,11,38,2021-06-11
2692,31.0,39.0,26.4,997,63,0,2.9,12.6,20,36,2021-06-12
2693,30.9,35.8,23.8,998,67,0,3.1,4.6,11,35,2021-06-13
2694,32.9,38.2,25.5,995,54,0,3.2,5.6,9,35,2021-06-14
2695,32.7,38.6,27.0,993,59,0,2.9,8.0,18,35,2021-06-15
2696,30.5,38.7,26.2,996,68,0,2.9,9.6,13,36,2021-06-16
2697,31.4,35.0,26.2,998,63,0,3.1,6.7,11,36,2021-06-17
2698,31.5,36.4,25.1,999,65,0,1.9,7.2,14,25,2021-06-18
2699,30.5,36.6,25.3,998,68,0,2.3,9.4,14,23,2021-06-19
2700,29.8,35.1,25.2,1000,73,0,2.9,8.9,14,25,2021-06-20
2701,32.6,36.4,25.5,1000,61,0,3.1,5.4,9,35,2021-06-21
2702,34.4,39.6,25.4,999,50,0,3.1,5.2,11,44,2021-06-22
2703,35.0,40.2,28.0,1000,50,0,2.6,4.8,9,74,2021-06-23
2704,32.4,40.5,28.2,1000,60,0,2.1,6.9,11,50,2021-06-24
2705,32.5,39.0,25.1,998,50,-1,2.7,5.9,9,51,2021-06-25
2706,31.6,40.1,25.6,1001,63,0,2.3,6.3,22,43,2021-06-26
2707,33.3,38.7,26.7,1003,58,5,2.1,5.0,9,72,2021-06-27
2708,34.1,39.4,27.6,1001,57,0,3.1,3.5,9,65,2021-06-28
2709,35.5,41.6,27.4,997,45,0,3.1,4.4,11,66,2021-06-29
2710,37.8,43.0,28.2,994,36,0,3.1,15.4,22,54,2021-06-30
2711,37.4,43.5,28.8,994,40,0,3.5,12.0,24,41,2021-07-01
2712,35.1,43.1,27.2,996,49,5,2.6,15.2,31,48,2021-07-02
2713,31.6,41.3,24.1,999,58,19,2.7,6.7,11,36,2021-07-03
2714,32.6,38.6,26.2,1000,56,0,3.1,6.1,11,48,2021-07-04
2715,34.1,39.8,28.0,1000,52,0,3.4,7.4,14,41,2021-07-05
2716,35.3,40.0,28.7,998,50,0,2.7,5.7,13,42,2021-07-06
2717,36.4,41.4,29.5,997,46,0,3.5,7.8,14,44,2021-07-07
2718,34.7,42.6,26.8,997,49,-1,2.7,10.2,16,43,2021-07-08
2719,33.2,41.8,24.1,999,65,8,2.7,8.1,11,46,2021-07-09
2720,34.6,39.2,28.6,998,59,0,2.6,8.0,13,29,2021-07-10
2721,33.2,39.8,28.8,1000,67,0,3.1,10.9,14,41,2021-07-11
2722,31.9,39.0,27.0,1002,68,0,1.9,12.0,14,39,2021-07-12
2723,28.4,37.7,23.5,1002,91,24,1.8,6.7,14,26,2021-07-13
2724,27.2,35.0,25.0,1001,93,28,2.1,5.6,13,29,2021-07-14
2725,31.3,35.4,23.4,1001,77,23,2.6,5.6,7,39,2021-07-15
2726,33.2,37.2,27.0,1002,69,0,2.7,6.3,9,36,2021-07-16
2727,34.1,38.0,28.2,999,65,0,2.9,4.3,7,42,2021-07-17
2728,30.8,38.8,27.6,997,80,7,2.1,6.9,11,26,2021-07-18
2729,26.1,36.4,24.2,998,99,70,1.9,2.6,11,10,2021-07-19
2730,27.4,31.6,24.0,998,94,38,1.8,4.8,11,30,2021-07-20
2731,29.9,34.2,22.4,996,84,59,2.3,5.9,11,33,2021-07-21
2732,30.6,34.7,25.6,995,78,0,2.3,5.2,9,25,2021-07-22
2733,31.1,34.0,26.3,996,78,0,3.2,5.4,11,27,2021-07-23
2734,32.1,36.0,27.3,997,77,0,2.3,5.2,11,34,2021-07-24
2735,33.7,37.0,27.6,997,68,0,3.5,6.3,13,31,2021-07-25
2736,31.3,37.3,28.3,996,79,0,1.9,4.8,9,44,2021-07-26
2737,28.4,33.1,25.0,994,94,-1,1.8,4.8,11,31,2021-07-27
2738,26.6,29.4,25.1,996,97,5,2.1,4.4,9,15,2021-07-28
2739,27.6,32.0,24.0,996,92,5,2.1,3.3,9,23,2021-07-29
2740,27.4,32.1,24.5,997,94,71,1.9,1.9,7,32,2021-07-30
2741,30.3,34.4,24.3,997,85,43,3.1,5.4,11,18,2021-07-31
2742,28.6,35.0,24.8,997,87,27,1.9,2.8,7,26,2021-08-01
2743,29.5,32.1,26.1,998,85,12,1.9,2.0,7,41,2021-08-02
2744,30.7,34.0,25.8,998,77,0,2.6,6.7,14,27,2021-08-03
2745,30.9,34.8,25.4,999,73,0,3.2,5.6,11,20,2021-08-04
2746,31.8,35.2,26.5,999,73,0,2.4,3.7,9,36,2021-08-05
2747,32.7,36.0,26.7,999,70,0,2.4,2.6,7,48,2021-08-06
2748,29.9,36.7,27.3,1001,85,7,2.3,3.0,11,36,2021-08-07
2749,28.2,33.2,26.4,1002,91,14,1.9,2.0,9,41,2021-08-08
2750,29.9,33.4,25.1,1002,83,0,1.6,5.0,7,49,2021-08-09
2751,32.0,36.0,25.0,1000,69,0,2.9,8.1,16,35,2021-08-10
